26,370,Q1 098,1,11,10.790694,106.705259,"[106.70797729,10.79353428] ; [106.70526123,10.79069424]",434
26,374,Q1 099,1,12,10.787157,106.702011,"[106.70526123,10.79069424] ; [106.70201111,10.78715706]",531
26,371,Q1 100,1,13,10.786397,106.701294,"[106.70201111,10.78715706] ; [106.70129395,10.78639698]",115
26,372,Q1 101,1,14,10.784048,106.698586,"[106.70129395,10.78639698] ; [106.69964600,10.78463936] ; [106.69886017,10.78384399] ; [106.69858551,10.78404808]",427
26,378,Q3 085,1,15,10.783314,106.696411,"[106.69858551,10.78404808] ; [106.69780731,10.78478146] ; [106.69641113,10.78331375]",342
26,375,Q3 105,1,16,10.781172,106.694402,"[106.69641113,10.78331375] ; [106.69620514,10.78302670] ; [106.69605255,10.78308487] ; [106.69590759,10.78309536] ; [106.69575500,10.78305817] ; [106.69561768,10.78295326] ; [106.69554138,10.78281593] ; [106.69554138,10.78267384] ; [106.69556427,10.78253174] ; [106.69561005,10.78239441] ; [106.69492340,10.78166676] ; [106.69440460,10.78117180]",364
26,377,Q3 106,1,17,10.779143,106.69254,"[106.69440460,10.78117180] ; [106.69254303,10.77914333]",305
26,376,Q3 107,1,18,10.777889,106.691365,"[106.69254303,10.77914333] ; [106.69136810,10.77788925]",190
26,379,Q3 108,1,19,10.776418,106.69004,"[106.69136810,10.77788925] ; [106.69004059,10.77641773]",219
26,381,Q3 005,1,20,10.775102,106.690186,"[106.69004059,10.77641773] ; [106.68952942,10.77579689] ; [106.69002533,10.77531719] ; [106.69018555,10.77510166]",195
26,380,Q3 069,1,21,10.773112,106.688812,"[106.69018555,10.77510166] ; [106.69034576,10.77502728] ; [106.69055176,10.77488518] ; [106.68881226,10.77311230]",321
26,383,Q3 070,1,22,10.77079,106.686634,"[106.68881226,10.77311230] ; [106.68663025,10.77079010]",352
26,382,Q3 071,1,23,10.768946,106.684883,"[106.68663025,10.77079010]",281
26,89,Q3 072,1,24,10.767691,106.683693,"[106.68488312,10.76894569] ; [106.68369293,10.76769066]",191
26,90,Q3 073,1,25,10.766416,106.682428,"[106.68369293,10.76769066] ; [106.68242645,10.76641560]",199
26,1409,Q3 037,1,26,10.765963,106.680363,"[106.68242645,10.76641560] ; [106.68171692,10.76570511] ; [106.68162537,10.76571560] ; [106.68153381,10.76570511] ; [106.68144989,10.76568413] ; [106.68135834,10.76563072] ; [106.68036652,10.76596260]",267
26,1413,Q3 038,1,27,10.76668,106.678099,"[106.68036652,10.76596260] ; [106.67862701,10.76648426] ; [106.67810059,10.76667976]",260
26,1416,Q3 039,1,28,10.767423,106.675664,"[106.67810059,10.76667976] ; [106.67691040,10.76701736] ; [106.67566681,10.76742268]",279
26,1411,Q10 029,1,29,10.767865,106.673051,"[106.67566681,10.76742268] ; [106.67471313,10.76768112] ; [106.67465210,10.76784420] ; [106.67457581,10.76790714] ; [106.67447662,10.76795006] ; [106.67439270,10.76796055] ; [106.67429352,10.76792908] ; [106.67421722,10.76786518] ; [106.67416382,10.76778126] ; [106.67313385,10.76779747]",305
26,1412,Q10 030,1,30,10.768029,106.669739,"[106.67313385,10.76779747] ; [106.66973877,10.76802921]",372
26,98,Q10 008,1,31,10.764972,106.661743,"[106.66973877,10.76802921] ; [106.66773987,10.76811314] ; [106.66174316,10.76497173]",962
26,100,Q11 001,1,32,10.763115,106.658409,"[106.66174316,10.76497173] ; [106.66004181,10.76404953] ; [106.65840912,10.76311493]",419
26,101,Q11 002,1,33,10.761842,106.65603,"[106.65840912,10.76311493] ; [106.65707397,10.76233196] ; [106.65602875,10.76184177]",297
26,103,Q11 003,1,34,10.760535,106.653557,"[106.65602875,10.76184177] ; [106.65479279,10.76116180] ; [106.65355682,10.76053524]",307
26,105,Q11 004,1,35,10.758648,106.650156,"[106.65355682,10.76053524] ; [106.65188599,10.75958061] ; [106.65015411,10.75864792]",428
26,104,Q11 005,1,36,10.757357,106.647838,"[106.65015411,10.75864792] ; [106.64894104,10.75791550] ; [106.64783478,10.75735664]",292
26,107,Q11 006,1,37,10.756348,106.646034,"[106.64783478,10.75735664] ; [106.64603424,10.75634766]",227
26,106,Q11 007,1,38,10.755207,106.643858,"[106.64603424,10.75634766] ; [106.64385986,10.75520706]",270
26,625,Q11 097,1,39,10.754558,106.641229,"[106.64385986,10.75520706] ; [106.64281464,10.75456905] ; [106.64262390,10.75447464] ; [106.64238739,10.75440598] ; [106.64122772,10.75455761]",313
26,623,Q11 098,1,40,10.75477,106.638428,"[106.64122772,10.75455761] ; [106.63912201,10.75476360] ; [106.63842773,10.75477028]",307
26,626,Q6 038,1,41,10.754732,106.635574,"[106.63842773,10.75477028] ; [106.63761139,10.75486374] ; [106.63706207,10.75479031] ; [106.63665771,10.75483799] ; [106.63618469,10.75483227] ; [106.63591766,10.75480652] ; [106.63557434,10.75473213]",315
26,627,Q6 044,1,42,10.753346,106.633365,"[106.63557434,10.75473213] ; [106.63522339,10.75456333] ; [106.63486481,10.75433731] ; [106.63466644,10.75424194] ; [106.63459015,10.75428963] ; [106.63449860,10.75430012] ; [106.63439178,10.75429535] ; [106.63430023,10.75423145] ; [106.63421631,10.75414753] ; [106.63418579,10.75405788] ; [106.63416290,10.75395203] ; [106.63417816,10.75383663] ; [106.63336182,10.75334644]",310
26,629,Q6 046,1,43,10.749589,106.628435,"[106.63336182,10.75334644] ; [106.62843323,10.74958897]",682
26,1386,Q6 047,1,44,10.746384,106.624525,"[106.62843323,10.74958897] ; [106.62452698,10.74638367]",557
26,117,QBT 011,1,45,10.744746,106.622475,"[106.62452698,10.74638367] ; [106.62425995,10.74613094] ; [106.62394714,10.74568367] ; [106.62385559,10.74570942] ; [106.62377167,10.74571514] ; [106.62369537,10.74569416] ; [106.62362671,10.74564075] ; [106.62349701,10.74558353] ; [106.62332153,10.74547291] ; [106.62266541,10.74488258] ; [106.62247467,10.74474621]",301
26,116,QBT 012,1,46,10.743092,106.620399,"[106.62247467,10.74474621] ; [106.62143707,10.74389172] ; [106.62039948,10.74309158]",292
26,725,BX 46,1,47,10.740705,106.618317,"[106.62039948,10.74309158] ; [106.61800385,10.74101353] ; [106.61831665,10.74070454]",398
